"pokemon_id","pokemon_number","pokemon_name","german_name","generation","status","pokemon_type","height_m","weight_kg","ability","total_points","hp","attack","defense","sp_attack","sp_defense","speed","growth_rate","egg_type","egg_cycles","against_normal","against_fire","against_water","against_electric","against_grass","against_ice","against_fight","against_poison","against_ground","against_flying","against_psychic","against_bug","against_rock","against_ghost","agains_dragon","against_dark","against_steel","against_fairy"
727,622,"Golett","Golbit",5,"Normal","Ground",1,92,"Iron Fist",303,59,74,50,35,50,35,"Medium Fast","Mineral",25,0,1,2,0,2,2,0,0.25,1,1,1,0.5,0.5,2,1,2,1,1
728,623,"Golurk","Golgantes",5,"Normal","Ground",2.8,330,"Iron Fist",483,89,124,80,55,80,55,"Medium Fast","Mineral",25,0,1,2,0,2,2,0,0.25,1,1,1,0.5,0.5,2,1,2,1,1
729,624,"Pawniard","Gladiantri",5,"Normal","Dark",0.5,10.2,"Defiant",340,45,85,70,40,40,60,"Medium Fast","Human-Like",20,0.5,2,1,1,0.5,0.5,4,0,2,0.5,0,1,0.5,0.5,0.5,0.5,0.5,1
730,625,"Bisharp","Caesurio",5,"Normal","Dark",1.6,70,"Defiant",490,65,125,100,60,70,70,"Medium Fast","Human-Like",20,0.5,2,1,1,0.5,0.5,4,0,2,0.5,0,1,0.5,0.5,0.5,0.5,0.5,1
731,626,"Bouffalant","Bisofank",5,"Normal","Normal",1.6,94.6,"Reckless",490,95,110,95,40,95,55,"Medium Fast","Field",20,1,1,1,1,1,1,2,1,1,1,1,1,1,0,1,1,1,1
732,627,"Rufflet","Geronimatz",5,"Normal","Normal",0.5,10.5,"Keen Eye",350,70,83,50,37,50,60,"Slow","Flying",20,1,1,1,2,0.5,2,1,1,0,1,1,0.5,2,0,1,1,1,1
733,628,"Braviary","Washakwil",5,"Normal","Normal",1.5,41,"Keen Eye",510,100,123,75,57,75,80,"Slow","Flying",20,1,1,1,2,0.5,2,1,1,0,1,1,0.5,2,0,1,1,1,1
734,629,"Vullaby","Skallyk",5,"Normal","Dark",0.5,9,"Big Pecks",370,70,55,75,45,65,60,"Slow","Flying",20,1,1,1,2,0.5,2,1,1,0,1,0,1,2,0.5,1,0.5,1,2
735,630,"Mandibuzz","Grypheldis",5,"Normal","Dark",1.2,39.5,"Big Pecks",510,110,65,105,55,95,80,"Slow","Flying",20,1,1,1,2,0.5,2,1,1,0,1,0,1,2,0.5,1,0.5,1,2
736,631,"Heatmor","Furnifraß",5,"Normal","Fire",1.4,58,"Gluttony",484,85,97,66,105,66,65,"Medium Fast","Field",20,1,0.5,2,1,0.5,0.5,1,1,2,1,1,0.5,2,1,1,1,0.5,0.5
737,632,"Durant","Fermicula",5,"Normal","Bug",0.3,33,"Swarm",484,58,109,112,48,48,109,"Medium Fast","Bug",20,0.5,4,1,1,0.25,0.5,1,0,1,1,0.5,0.5,1,1,0.5,1,0.5,0.5
738,633,"Deino","Kapuno",5,"Normal","Dark",0.8,17.3,"Hustle",300,52,65,50,45,50,38,"Slow","Dragon",40,1,0.5,0.5,0.5,0.5,2,2,1,1,1,0,2,1,0.5,2,0.5,1,4
739,634,"Zweilous","Duodino",5,"Normal","Dark",1.4,50,"Hustle",420,72,85,70,65,70,58,"Slow","Dragon",40,1,0.5,0.5,0.5,0.5,2,2,1,1,1,0,2,1,0.5,2,0.5,1,4
740,635,"Hydreigon","Trikephalo",5,"Normal","Dark",1.8,160,"Levitate",600,92,105,90,125,90,98,"Slow","Dragon",40,1,0.5,0.5,0.5,0.5,2,2,1,0,1,0,2,1,0.5,2,0.5,1,4
741,636,"Larvesta","Ignivor",5,"Normal","Bug",1.1,28.8,"Flame Body",360,55,85,55,50,55,60,"Slow","Bug",40,1,1,2,1,0.25,0.5,0.5,1,1,2,1,0.5,4,1,1,1,0.5,0.5
742,637,"Volcarona","Ramoth",5,"Normal","Bug",1.6,46,"Flame Body",550,85,60,65,135,105,100,"Slow","Bug",40,1,1,2,1,0.25,0.5,0.5,1,1,2,1,0.5,4,1,1,1,0.5,0.5
743,638,"Cobalion","Kobalium",5,"Sub Legendary","Steel",2.1,250,"Justified",580,91,90,129,90,72,108,"Slow","Undiscovered",80,0.5,2,1,1,0.5,0.5,2,0,2,1,1,0.25,0.25,1,0.5,0.5,0.5,1
744,639,"Terrakion","Terrakium",5,"Sub Legendary","Rock",1.9,260,"Justified",580,91,129,90,72,90,108,"Slow","Undiscovered",80,0.5,0.5,2,1,2,1,2,0.5,2,1,2,0.5,0.5,1,1,0.5,2,2
745,640,"Virizion","Viridium",5,"Sub Legendary","Grass",2,200,"Justified",580,91,90,72,90,129,108,"Slow","Undiscovered",80,1,2,0.5,0.5,0.5,2,1,2,0.5,4,2,1,0.5,1,1,0.5,1,2
746,641,"Tornadus Incarnate Forme","Boreos",5,"Sub Legendary","Flying",1.5,63,"Prankster",580,79,115,70,125,80,111,"Slow","Undiscovered",120,1,1,1,2,0.5,2,0.5,1,0,1,1,0.5,2,1,1,1,1,1
747,641,"Tornadus Therian Forme","Boreos",5,"Sub Legendary","Flying",1.4,63,"Regenerator",580,79,100,80,110,90,121,"Slow","Undiscovered",120,1,1,1,2,0.5,2,0.5,1,0,1,1,0.5,2,1,1,1,1,1
748,642,"Thundurus Incarnate Forme","Voltolos",5,"Sub Legendary","Electric",1.5,61,"Prankster",580,79,115,70,125,80,111,"Slow","Undiscovered",120,1,1,1,1,0.5,2,0.5,1,0,0.5,1,0.5,2,1,1,1,0.5,1
749,642,"Thundurus Therian Forme","Voltolos",5,"Sub Legendary","Electric",3,61,"Volt Absorb",580,79,105,70,145,80,101,"Slow","Undiscovered",120,1,1,1,0,0.5,2,0.5,1,0,0.5,1,0.5,2,1,1,1,0.5,1
750,643,"Reshiram","Reshiram",5,"Legendary","Dragon",3.2,330,"Turboblaze",680,100,120,100,150,120,90,"Slow","Undiscovered",120,1,0.25,1,0.5,0.25,1,1,1,2,1,1,0.5,2,1,2,1,0.5,1
751,644,"Zekrom","Zekrom",5,"Legendary","Dragon",2.9,345,"Teravolt",680,100,150,120,120,100,90,"Slow","Undiscovered",120,1,0.5,0.5,0.25,0.5,2,1,1,2,0.5,1,1,1,1,2,1,0.5,2
752,645,"Landorus Incarnate Forme","Demeteros",5,"Sub Legendary","Ground",1.5,68,"Sand Force",600,89,125,90,115,80,101,"Slow","Undiscovered",120,1,1,2,0,1,4,0.5,0.5,0,1,1,0.5,1,1,1,1,1,1
753,645,"Landorus Therian Forme","Demeteros",5,"Sub Legendary","Ground",1.3,68,"Intimidate",600,89,145,90,105,80,91,"Slow","Undiscovered",120,1,1,2,0,1,4,0.5,0.5,0,1,1,0.5,1,1,1,1,1,1
754,646,"Kyurem","Kyurem",5,"Legendary","Dragon",3,325,"Pressure",660,125,130,90,130,90,95,"Slow","Undiscovered",120,1,1,0.5,0.5,0.5,1,2,1,1,1,1,1,2,1,2,1,2,2
755,646,"Black Kyurem","Kyurem",5,"Legendary","Dragon",3.3,325,"Teravolt",700,125,170,100,120,90,95,"Slow","Undiscovered",120,1,1,0.5,0.5,0.5,1,2,1,1,1,1,1,2,1,2,1,2,2
756,646,"White Kyurem","Kyurem",5,"Legendary","Dragon",3.6,325,"Turboblaze",700,125,120,90,170,100,95,"Slow","Undiscovered",120,1,1,0.5,0.5,0.5,1,2,1,1,1,1,1,2,1,2,1,2,2
757,647,"Keldeo Ordinary Forme","Keldeo",5,"Mythical","Water",1.4,48.5,"Justified",580,91,72,90,129,90,108,"Slow","Undiscovered",80,1,0.5,0.5,2,2,0.5,1,1,1,2,2,0.5,0.5,1,1,0.5,0.5,2
758,647,"Keldeo Resolute Forme","Keldeo",5,"Mythical","Water",1.4,48.5,"Justified",580,91,72,90,129,90,108,"Slow","Undiscovered",80,1,0.5,0.5,2,2,0.5,1,1,1,2,2,0.5,0.5,1,1,0.5,0.5,2
759,648,"Meloetta Aria Forme","Meloetta",5,"Mythical","Normal",0.6,6.5,"Serene Grace",600,100,77,77,128,128,90,"Slow","Undiscovered",120,1,1,1,1,1,1,1,1,1,1,0.5,2,1,0,1,2,1,1
760,648,"Meloetta Pirouette Forme","Meloetta",5,"Mythical","Normal",0.6,6.5,"Serene Grace",600,100,128,90,77,77,128,"Slow","Undiscovered",120,1,1,1,1,1,1,2,1,1,2,2,0.5,0.5,0,1,0.5,1,2
761,649,"Genesect","Genesect",5,"Mythical","Bug",1.5,82.5,"Download",600,71,120,95,120,95,99,"Slow","Undiscovered",120,0.5,4,1,1,0.25,0.5,1,0,1,1,0.5,0.5,1,1,0.5,1,0.5,0.5
762,650,"Chespin","Igamaro",6,"Normal","Grass",0.4,9,"Overgrow",313,56,61,65,48,45,38,"Medium Slow","Field",20,1,2,0.5,0.5,0.5,2,1,2,0.5,2,1,2,1,1,1,1,1,1
763,651,"Quilladin","Igastarnish",6,"Normal","Grass",0.7,29,"Overgrow",405,61,78,95,56,58,57,"Medium Slow","Field",20,1,2,0.5,0.5,0.5,2,1,2,0.5,2,1,2,1,1,1,1,1,1
764,652,"Chesnaught","Brigaron",6,"Normal","Grass",1.6,90,"Overgrow",530,88,107,122,74,75,64,"Medium Slow","Field",20,1,2,0.5,0.5,0.5,2,1,2,0.5,4,2,1,0.5,1,1,0.5,1,2
765,653,"Fennekin","Fynx",6,"Normal","Fire",0.4,9.4,"Blaze",307,40,45,40,62,60,60,"Medium Slow","Field",20,1,0.5,2,1,0.5,0.5,1,1,2,1,1,0.5,2,1,1,1,0.5,0.5
766,654,"Braixen","Rutena",6,"Normal","Fire",1,14.5,"Blaze",409,59,59,58,90,70,73,"Medium Slow","Field",20,1,0.5,2,1,0.5,0.5,1,1,2,1,1,0.5,2,1,1,1,0.5,0.5
767,655,"Delphox","Fennexis",6,"Normal","Fire",1.5,39,"Blaze",534,75,69,72,114,100,104,"Medium Slow","Field",20,1,0.5,2,1,0.5,0.5,0.5,1,2,1,0.5,1,2,2,1,2,0.5,0.5
768,656,"Froakie","Froxy",6,"Normal","Water",0.3,7,"Torrent",314,41,56,40,62,44,71,"Medium Slow","Water 1",20,1,0.5,0.5,2,2,0.5,1,1,1,1,1,1,1,1,1,1,0.5,1
769,657,"Frogadier","Amphizel",6,"Normal","Water",0.6,10.9,"Torrent",405,54,63,52,83,56,97,"Medium Slow","Water 1",20,1,0.5,0.5,2,2,0.5,1,1,1,1,1,1,1,1,1,1,0.5,1
770,658,"Greninja","Quajutsu",6,"Normal","Water",1.5,40,"Torrent",530,72,95,67,103,71,122,"Medium Slow","Water 1",20,1,0.5,0.5,2,2,0.5,2,1,1,1,0,2,1,0.5,1,0.5,0.5,2
771,658,"Ash-Greninja","Quajutsu",6,"Normal","Water",1.5,40,"Battle Bond",640,72,145,67,153,71,132,"Medium Slow","Undiscovered",20,1,0.5,0.5,2,2,0.5,2,1,1,1,0,2,1,0.5,1,0.5,0.5,2
772,659,"Bunnelby","Scoppel",6,"Normal","Normal",0.4,5,"Pickup",237,38,36,38,32,36,57,"Medium Fast","Field",15,1,1,1,1,1,1,2,1,1,1,1,1,1,0,1,1,1,1
773,660,"Diggersby","Grebbit",6,"Normal","Normal",1,42.4,"Pickup",423,85,56,77,50,77,78,"Medium Fast","Field",15,1,1,2,0,2,2,2,0.5,1,1,1,1,0.5,0,1,1,1,1
774,661,"Fletchling","Dartiri",6,"Normal","Normal",0.3,1.7,"Big Pecks",278,45,50,43,40,38,62,"Medium Slow","Flying",15,1,1,1,2,0.5,2,1,1,0,1,1,0.5,2,0,1,1,1,1
775,662,"Fletchinder","Dartignis",6,"Normal","Fire",0.7,16,"Flame Body",382,62,73,55,56,52,84,"Medium Slow","Flying",15,1,0.5,2,2,0.25,1,0.5,1,0,1,1,0.25,4,1,1,1,0.5,0.5
776,663,"Talonflame","Fiaro",6,"Normal","Fire",1.2,24.5,"Flame Body",499,78,81,71,74,69,126,"Medium Slow","Flying",15,1,0.5,2,2,0.25,1,0.5,1,0,1,1,0.25,4,1,1,1,0.5,0.5
777,664,"Scatterbug","Purmel",6,"Normal","Bug",0.3,2.5,"Shield Dust",200,38,35,40,27,25,35,"Medium Fast","Bug",15,1,2,1,1,0.5,1,0.5,1,0.5,2,1,1,2,1,1,1,1,1
778,665,"Spewpa","Puponcho",6,"Normal","Bug",0.3,8.4,"Shed Skin",213,45,22,60,27,30,29,"Medium Fast","Bug",15,1,2,1,1,0.5,1,0.5,1,0.5,2,1,1,2,1,1,1,1,1
779,666,"Vivillon","Vivillon",6,"Normal","Bug",1.2,17,"Shield Dust",411,80,52,50,90,50,89,"Medium Fast","Bug",15,1,2,1,2,0.25,2,0.25,1,0,2,1,0.5,4,1,1,1,1,1
780,667,"Litleo","Leufeo",6,"Normal","Fire",0.6,13.5,"Rivalry",369,62,50,58,73,54,72,"Medium Slow","Field",20,1,0.5,2,1,0.5,0.5,2,1,2,1,1,0.5,2,0,1,1,0.5,0.5
781,668,"Pyroar","Pyroleo",6,"Normal","Fire",1.5,81.5,"Rivalry",507,86,68,72,109,66,106,"Medium Slow","Field",20,1,0.5,2,1,0.5,0.5,2,1,2,1,1,0.5,2,0,1,1,0.5,0.5
782,669,"Flabébé","Flabébé",6,"Normal","Fairy",0.1,0.1,"Flower Veil",303,44,38,39,61,79,42,"Medium Fast","Fairy",20,1,1,1,1,1,1,0.5,2,1,1,1,0.5,1,1,0,0.5,2,1
783,670,"Floette","Floette",6,"Normal","Fairy",0.2,0.9,"Flower Veil",371,54,45,47,75,98,52,"Medium Fast","Fairy",20,1,1,1,1,1,1,0.5,2,1,1,1,0.5,1,1,0,0.5,2,1
784,671,"Florges","Florges",6,"Normal","Fairy",1.1,10,"Flower Veil",552,78,65,68,112,154,75,"Medium Fast","Fairy",20,1,1,1,1,1,1,0.5,2,1,1,1,0.5,1,1,0,0.5,2,1
785,672,"Skiddo","Mähikel",6,"Normal","Grass",0.9,31,"Sap Sipper",350,66,65,48,62,57,52,"Medium Fast","Field",20,1,2,0.5,0.5,0,2,1,2,0.5,2,1,2,1,1,1,1,1,1
786,673,"Gogoat","Chevrumm",6,"Normal","Grass",1.7,91,"Sap Sipper",531,123,100,62,97,81,68,"Medium Fast","Field",20,1,2,0.5,0.5,0,2,1,2,0.5,2,1,2,1,1,1,1,1,1
787,674,"Pancham","Pam-Pam",6,"Normal","Fighting",0.6,8,"Iron Fist",348,67,82,62,46,48,43,"Medium Fast","Field",25,1,1,1,1,1,1,1,1,1,2,2,0.5,0.5,1,1,0.5,1,2
788,675,"Pangoro","Pandagro",6,"Normal","Fighting",2.1,136,"Iron Fist",495,95,124,78,69,71,58,"Medium Fast","Field",25,1,1,1,1,1,1,2,1,1,2,0,1,0.5,0.5,1,0.25,1,4
789,676,"Furfrou","Coiffwaff",6,"Normal","Normal",1.2,28,"Fur Coat",472,75,80,60,65,90,102,"Medium Fast","Field",20,1,1,1,1,1,1,2,1,1,1,1,1,1,0,1,1,1,1
790,677,"Espurr","Psiau",6,"Normal","Psychic",0.3,3.5,"Keen Eye",355,62,48,54,63,60,68,"Medium Fast","Field",20,1,1,1,1,1,1,0.5,1,1,1,0.5,2,1,2,1,2,1,1
791,678,"Meowstic Male","Psiaugon",6,"Normal","Psychic",0.6,8.5,"Keen Eye",466,74,48,76,83,81,104,"Medium Fast","Field",20,1,1,1,1,1,1,0.5,1,1,1,0.5,2,1,2,1,2,1,1
792,678,"Meowstic Female","Psiaugon",6,"Normal","Psychic",0.6,8.5,"Keen Eye",466,74,48,76,83,81,104,"Medium Fast","Field",20,1,1,1,1,1,1,0.5,1,1,1,0.5,2,1,2,1,2,1,1
793,679,"Honedge","Gramokles",6,"Normal","Steel",0.8,2,"No Guard",325,45,80,100,35,37,28,"Medium Fast","Mineral",20,0,2,1,1,0.5,0.5,0,0,2,0.5,0.5,0.25,0.5,2,0.5,2,0.5,0.5
794,680,"Doublade","Duokles",6,"Normal","Steel",0.8,4.5,"No Guard",448,59,110,150,45,49,35,"Medium Fast","Mineral",20,0,2,1,1,0.5,0.5,0,0,2,0.5,0.5,0.25,0.5,2,0.5,2,0.5,0.5
795,681,"Aegislash Blade Forme","Durengard",6,"Normal","Steel",1.7,53,"Stance Change",520,60,150,50,150,50,60,"Medium Fast","Mineral",20,0,2,1,1,0.5,0.5,0,0,2,0.5,0.5,0.25,0.5,2,0.5,2,0.5,0.5
796,681,"Aegislash Shield Forme","Durengard",6,"Normal","Steel",1.7,53,"Stance Change",520,60,50,150,50,150,60,"Medium Fast","Mineral",20,0,2,1,1,0.5,0.5,0,0,2,0.5,0.5,0.25,0.5,2,0.5,2,0.5,0.5
797,682,"Spritzee","Parfi",6,"Normal","Fairy",0.2,0.5,"Healer",341,78,52,60,63,65,23,"Medium Fast","Fairy",20,1,1,1,1,1,1,0.5,2,1,1,1,0.5,1,1,0,0.5,2,1
798,683,"Aromatisse","Parfinesse",6,"Normal","Fairy",0.8,15.5,"Healer",462,101,72,72,99,89,29,"Medium Fast","Fairy",20,1,1,1,1,1,1,0.5,2,1,1,1,0.5,1,1,0,0.5,2,1
799,684,"Swirlix","Flauschling",6,"Normal","Fairy",0.4,3.5,"Sweet Veil",341,62,48,66,59,57,49,"Medium Fast","Fairy",20,1,1,1,1,1,1,0.5,2,1,1,1,0.5,1,1,0,0.5,2,1
800,685,"Slurpuff","Sabbaione",6,"Normal","Fairy",0.8,5,"Sweet Veil",480,82,80,86,85,75,72,"Medium Fast","Fairy",20,1,1,1,1,1,1,0.5,2,1,1,1,0.5,1,1,0,0.5,2,1
801,686,"Inkay","Iscalar",6,"Normal","Dark",0.4,3.5,"Contrary",288,53,54,53,37,46,45,"Medium Fast","Water 1",20,1,1,1,1,1,1,1,1,1,1,0,4,1,1,1,1,1,2
802,687,"Malamar","Calamanero",6,"Normal","Dark",1.5,47,"Contrary",482,86,92,88,68,75,73,"Medium Fast","Water 1",20,1,1,1,1,1,1,1,1,1,1,0,4,1,1,1,1,1,2
803,688,"Binacle","Bithora",6,"Normal","Rock",0.5,31,"Sniper",306,42,52,67,39,56,50,"Medium Fast","Water 3",20,0.5,0.25,1,2,4,0.5,2,0.5,2,0.5,1,1,1,1,1,1,1,1
804,689,"Barbaracle","Thanathora",6,"Normal","Rock",1.3,96,"Sniper",500,72,105,115,54,86,68,"Medium Fast","Water 3",20,0.5,0.25,1,2,4,0.5,2,0.5,2,0.5,1,1,1,1,1,1,1,1
805,690,"Skrelp","Algitt",6,"Normal","Poison",0.5,7.3,"Poison Point",320,50,60,60,60,60,30,"Medium Fast","Dragon",20,1,0.5,0.5,2,1,0.5,0.5,0.5,2,1,2,0.5,1,1,1,1,0.5,0.5
806,691,"Dragalge","Tandrak",6,"Normal","Poison",1.8,81.5,"Poison Point",494,65,75,90,97,123,44,"Medium Fast","Dragon",20,1,0.5,0.5,0.5,0.25,2,0.5,0.5,2,1,2,0.5,1,1,2,1,1,1
807,692,"Clauncher","Scampisto",6,"Normal","Water",0.5,8.3,"Mega Launcher",330,50,53,62,58,63,44,"Slow","Water 1",15,1,0.5,0.5,2,2,0.5,1,1,1,1,1,1,1,1,1,1,0.5,1
808,693,"Clawitzer","Wummer",6,"Normal","Water",1.3,35.3,"Mega Launcher",500,71,73,88,120,89,59,"Slow","Water 1",15,1,0.5,0.5,2,2,0.5,1,1,1,1,1,1,1,1,1,1,0.5,1
809,694,"Helioptile","Eguana",6,"Normal","Electric",0.5,6,"Dry Skin",289,44,38,33,61,43,70,"Medium Fast","Dragon",20,1,1.25,0,0.5,1,1,2,1,2,0.5,1,1,1,0,1,1,0.5,1
810,695,"Heliolisk","Elezard",6,"Normal","Electric",1,21,"Dry Skin",481,62,55,52,109,94,109,"Medium Fast","Dragon",20,1,1.25,0,0.5,1,1,2,1,2,0.5,1,1,1,0,1,1,0.5,1
811,696,"Tyrunt","Balgoras",6,"Normal","Rock",0.8,26,"Strong Jaw",362,58,89,77,45,45,48,"Medium Fast","Dragon",30,0.5,0.25,1,0.5,1,2,2,0.5,2,0.5,1,1,1,1,2,1,2,2
812,697,"Tyrantrum","Monargoras",6,"Normal","Rock",2.5,270,"Strong Jaw",521,82,121,119,69,59,71,"Medium Fast","Dragon",30,0.5,0.25,1,0.5,1,2,2,0.5,2,0.5,1,1,1,1,2,1,2,2
813,698,"Amaura","Amarino",6,"Normal","Rock",1.3,25.2,"Refrigerate",362,77,59,50,67,63,46,"Medium Fast","Monster",30,0.5,1,2,1,2,0.5,4,0.5,2,0.5,1,1,2,1,1,1,4,1
814,699,"Aurorus","Amagarga",6,"Normal","Rock",2.7,225,"Refrigerate",521,123,77,72,99,92,58,"Medium Fast","Monster",30,0.5,1,2,1,2,0.5,4,0.5,2,0.5,1,1,2,1,1,1,4,1
815,700,"Sylveon","Feelinara",6,"Normal","Fairy",1,23.5,"Cute Charm",525,95,65,65,110,130,60,"Medium Fast","Field",35,1,1,1,1,1,1,0.5,2,1,1,1,0.5,1,1,0,0.5,2,1
816,701,"Hawlucha","Resladero",6,"Normal","Fighting",0.8,21.5,"Limber",500,78,92,75,74,63,118,"Medium Fast","Flying",20,1,1,1,2,0.5,2,0.5,1,0,2,2,0.25,1,1,1,0.5,1,2
817,702,"Dedenne","Dedenne",6,"Normal","Electric",0.2,2.2,"Cheek Pouch",431,67,58,57,81,67,101,"Medium Fast","Fairy",20,1,1,1,0.5,1,1,0.5,2,2,0.5,1,0.5,1,1,0,0.5,1,1
818,703,"Carbink","Rocara",6,"Normal","Rock",0.3,5.7,"Clear Body",500,50,50,150,50,150,50,"Slow","Fairy",25,0.5,0.5,2,1,2,1,1,1,2,0.5,1,0.5,1,1,0,0.5,4,1
819,704,"Goomy","Viscora",6,"Normal","Dragon",0.3,2.8,"Sap Sipper",300,45,50,35,55,75,40,"Slow","Dragon",40,1,0.5,0.5,0.5,0,2,1,1,1,1,1,1,1,1,2,1,1,2
820,705,"Sliggoo","Viscargot",6,"Normal","Dragon",0.8,17.5,"Sap Sipper",452,68,75,53,83,113,60,"Slow","Dragon",40,1,0.5,0.5,0.5,0,2,1,1,1,1,1,1,1,1,2,1,1,2
821,706,"Goodra","Viscogon",6,"Normal","Dragon",2,150.5,"Sap Sipper",600,90,100,70,110,150,80,"Slow","Dragon",40,1,0.5,0.5,0.5,0,2,1,1,1,1,1,1,1,1,2,1,1,2
822,707,"Klefki","Clavion",6,"Normal","Steel",0.2,3,"Prankster",470,57,80,91,80,87,75,"Fast","Mineral",20,0.5,2,1,1,0.5,0.5,1,0,2,0.5,0.5,0.25,0.5,1,0,0.5,1,0.5
823,708,"Phantump","Paragoni",6,"Normal","Ghost",0.4,7,"Natural Cure",309,43,70,48,50,60,38,"Medium Fast","Amorphous",20,0,2,0.5,0.5,0.5,2,0,1,0.5,2,1,1,1,2,1,2,1,1
824,709,"Trevenant","Trombork",6,"Normal","Ghost",1.5,71,"Natural Cure",474,85,110,76,65,82,56,"Medium Fast","Amorphous",20,0,2,0.5,0.5,0.5,2,0,1,0.5,2,1,1,1,2,1,2,1,1
825,710,"Pumpkaboo Average Size","Irrbis",6,"Normal","Ghost",0.4,5,"Pickup",335,49,66,70,44,55,51,"Medium Fast","Amorphous",20,0,2,0.5,0.5,0.5,2,0,1,0.5,2,1,1,1,2,1,2,1,1
826,710,"Pumpkaboo Small Size","Irrbis",6,"Normal","Ghost",0.3,3.5,"Pickup",335,44,66,70,44,55,56,"Medium Fast","Amorphous",20,0,2,0.5,0.5,0.5,2,0,1,0.5,2,1,1,1,2,1,2,1,1
827,710,"Pumpkaboo Large Size","Irrbis",6,"Normal","Ghost",0.5,7.5,"Pickup",335,54,66,70,44,55,46,"Medium Fast","Amorphous",20,0,2,0.5,0.5,0.5,2,0,1,0.5,2,1,1,1,2,1,2,1,1
828,710,"Pumpkaboo Super Size","Irrbis",6,"Normal","Ghost",0.8,15,"Pickup",335,59,66,70,44,55,41,"Medium Fast","Amorphous",20,0,2,0.5,0.5,0.5,2,0,1,0.5,2,1,1,1,2,1,2,1,1
829,711,"Gourgeist Average Size","Pumpdjinn",6,"Normal","Ghost",0.9,12.5,"Pickup",494,65,90,122,58,75,84,"Medium Fast","Amorphous",20,0,2,0.5,0.5,0.5,2,0,1,0.5,2,1,1,1,2,1,2,1,1
830,711,"Gourgeist Small Size","Pumpdjinn",6,"Normal","Ghost",0.7,9.5,"Pickup",494,55,85,122,58,75,99,"Medium Fast","Amorphous",20,0,2,0.5,0.5,0.5,2,0,1,0.5,2,1,1,1,2,1,2,1,1
831,711,"Gourgeist Large Size","Pumpdjinn",6,"Normal","Ghost",1.1,14,"Pickup",494,75,95,122,58,75,69,"Medium Fast","Amorphous",20,0,2,0.5,0.5,0.5,2,0,1,0.5,2,1,1,1,2,1,2,1,1
832,711,"Gourgeist Super Size","Pumpdjinn",6,"Normal","Ghost",1.7,39,"Pickup",494,85,100,122,58,75,54,"Medium Fast","Amorphous",20,0,2,0.5,0.5,0.5,2,0,1,0.5,2,1,1,1,2,1,2,1,1
833,712,"Bergmite","Arktip",6,"Normal","Ice",1,99.5,"Own Tempo",304,55,69,85,32,35,28,"Medium Fast","Mineral",20,1,2,1,1,1,0.5,2,1,1,1,1,1,2,1,1,1,2,1
834,713,"Avalugg","Arktilas",6,"Normal","Ice",2,505,"Own Tempo",514,95,117,184,44,46,28,"Medium Fast","Mineral",20,1,2,1,1,1,0.5,2,1,1,1,1,1,2,1,1,1,2,1
835,714,"Noibat","eF-eM",6,"Normal","Flying",0.5,8,"Frisk",245,40,30,35,45,40,55,"Medium Fast","Dragon",20,1,0.5,0.5,1,0.25,4,0.5,1,0,1,1,0.5,2,1,2,1,1,2
836,715,"Noivern","UHaFnir",6,"Normal","Flying",1.5,85,"Frisk",535,85,70,80,97,80,123,"Medium Fast","Dragon",20,1,0.5,0.5,1,0.25,4,0.5,1,0,1,1,0.5,2,1,2,1,1,2
837,716,"Xerneas","Xerneas",6,"Legendary","Fairy",3,215,"Fairy Aura",680,126,131,95,131,98,99,"Slow","Undiscovered",120,1,1,1,1,1,1,0.5,2,1,1,1,0.5,1,1,0,0.5,2,1
838,717,"Yveltal","Yveltal",6,"Legendary","Dark",5.8,203,"Dark Aura",680,126,131,95,131,98,99,"Slow","Undiscovered",120,1,1,1,2,0.5,2,1,1,0,1,0,1,2,0.5,1,0.5,1,2
839,718,"Zygarde 50% Forme","Zygarde",6,"Legendary","Dragon",5,305,"Aura Break",600,108,100,121,81,95,95,"Slow","Undiscovered",120,1,0.5,1,0,1,4,1,0.5,1,1,1,1,0.5,1,2,1,1,2
840,718,"Zygarde 10% Forme","Zygarde",6,"Legendary","Dragon",1.2,33.5,"Aura Break",486,54,100,71,61,85,115,"Slow","Undiscovered",120,1,0.5,1,0,1,4,1,0.5,1,1,1,1,0.5,1,2,1,1,2
841,718,"Zygarde Complete Forme","Zygarde",6,"Legendary","Dragon",4.5,610,"Power Construct",708,216,100,121,91,95,85,"Slow","Undiscovered",120,1,0.5,1,0,1,4,1,0.5,1,1,1,1,0.5,1,2,1,1,2
842,719,"Diancie","Diancie",6,"Mythical","Rock",0.7,8.8,"Clear Body",600,50,100,150,100,150,50,"Slow","Undiscovered",25,0.5,0.5,2,1,2,1,1,1,2,0.5,1,0.5,1,1,0,0.5,4,1
843,719,"Mega Diancie","Diancie",6,"Mythical","Rock",1.1,27.8,"Magic Bounce",700,50,160,110,160,110,110,"Slow","Undiscovered",25,0.5,0.5,2,1,2,1,1,1,2,0.5,1,0.5,1,1,0,0.5,4,1
844,720,"Hoopa Hoopa Confined","Hoopa",6,"Mythical","Psychic",0.5,9,"Magician",600,80,110,60,150,130,70,"Slow","Undiscovered",120,0,1,1,1,1,1,0,0.5,1,1,0.5,1,1,4,1,4,1,1
